t,x_x,x_vx
0.0,-0.0,-0.0
0.01305000000000689,0.031150895454748258,8.1388
0.033086000000011495,0.07491725627702472,9.9131
0.05298500000000672,0.11584404059122243,11.691999999999998
0.0740820000000042,0.16590413575755333,13.357000000000001
0.09016800000000558,0.16269436084079117,13.3555
0.1039520000000067,0.14181999074989504,10.7409
0.11720600000001014,0.0014238603685875345,6.608499999999999
0.13845900000001166,-0.1410987399882355,8.6958
0.15727400000000102,-0.30577834662828474,2.1595999999999997
0.17836499999999944,-0.5344580531511101,-3.7636000000000003
0.1956300000000084,17.131824170525817,-2.3955
0.20899200000000917,16.9433259897196,-7.9232000000000005
0.22221400000000813,16.743701575642994,-4.4401
0.2434300000000036,16.633692486262003,6.4698
0.2622960000000063,16.565734521625952,11.6005
0.2833740000000091,16.509963371877003,13.8575
0.3006340000000023,34.17829759853666,15.1815
0.31409299999999973,34.19393629060947,16.285999999999998
0.3272350000000017,34.28509184562855,20.7871
0.3481790000000018,34.42114126700785,23.219
0.3694470000000081,34.651198580501784,30.2469
0.39047400000001176,46.93606404002401,31.2176
0.40394400000000985,47.27920025101298,31.256399999999996
0.4183760000000092,47.789297841673225,27.5483
0.43725400000001,48.11528825581996,24.3187
0.4572040000000044,48.41877277014751,23.174500000000002
0.4769849999999991,48.41877277014751,-0.0
0.4944030000000055,51.19541368399135,0.2077
0.5069950000000034,51.21785928492165,-0.641
0.5202390000000037,51.21785928492165,-0.0
0.5403030000000086,51.21785928492165,-0.0
